gvkey,iid,datadate,tic,cshtrd,prccd,gind,sic,,,
6565,1,6/8/2016,LRCX,1257832,83.39,453010,3559,,,
6565,1,6/9/2016,LRCX,1574409,83.63,453010,3559,,,
6565,1,6/10/2016,LRCX,1647229,82.37,453010,3559,,,
6565,1,6/13/2016,LRCX,1418960,81.98,453010,3559,,,
6565,1,6/14/2016,LRCX,1477651,81.97,453010,3559,,,
6565,1,6/15/2016,LRCX,1632417,82.48,453010,3559,,,
6565,1,6/16/2016,LRCX,1314708,82.67,453010,3559,,,
6565,1,6/17/2016,LRCX,2362467,82.89,453010,3559,,,
6565,1,6/20/2016,LRCX,2642728,84.28,453010,3559,,,
6565,1,6/21/2016,LRCX,1330147,84.66,453010,3559,,,
6565,1,6/22/2016,LRCX,2474415,85.65,453010,3559,,,
6565,1,6/23/2016,LRCX,2606273,87.18,453010,3559,,,
6565,1,6/24/2016,LRCX,5740655,82.28,453010,3559,,,
6565,1,6/27/2016,LRCX,3007797,79.96,453010,3559,,,
6565,1,6/28/2016,LRCX,2390648,81.67,453010,3559,,,
6565,1,6/29/2016,LRCX,4104565,82.2,453010,3559,,,
6565,1,6/30/2016,LRCX,2845627,84.06,453010,3559,,,
9248,1,3/1/2016,ROST,5075316,56.23,255040,5651,,,
9248,1,3/2/2016,ROST,8990232,57.74,255040,5651,,,
9248,1,3/3/2016,ROST,4220225,57.85,255040,5651,,,
9248,1,3/4/2016,ROST,3673394,57.42,255040,5651,,,
9248,1,3/7/2016,ROST,3128933,57.53,255040,5651,,,
9248,1,3/8/2016,ROST,2340517,57.38,255040,5651,,,
9248,1,3/9/2016,ROST,3208362,56.58,255040,5651,,,
9248,1,3/10/2016,ROST,3016479,57.21,255040,5651,,,
9248,1,3/11/2016,ROST,2369690,57.96,255040,5651,,,
9248,1,3/14/2016,ROST,1550965,58.17,255040,5651,,,
9248,1,3/15/2016,ROST,1784532,58.13,255040,5651,,,
9248,1,3/16/2016,ROST,2502266,58.09,255040,5651,,,
9248,1,3/17/2016,ROST,2112329,58.53,255040,5651,,,
9248,1,3/18/2016,ROST,4666731,59.3,255040,5651,,,
9248,1,3/21/2016,ROST,2361055,58.43,255040,5651,,,
9248,1,3/22/2016,ROST,2241890,58.12,255040,5651,,,
9248,1,3/23/2016,ROST,1280559,58.18,255040,5651,,,
9248,1,3/24/2016,ROST,2527399,57.41,255040,5651,,,
9248,1,3/28/2016,ROST,2035366,57.59,255040,5651,,,
9248,1,3/29/2016,ROST,2081278,58.09,255040,5651,,,
9248,1,3/30/2016,ROST,1830061,58.34,255040,5651,,,
9248,1,3/31/2016,ROST,1977730,57.9,255040,5651,,,
9248,1,4/1/2016,ROST,2307591,58.64,255040,5651,,,
9248,1,4/4/2016,ROST,2941072,58.65,255040,5651,,,
9248,1,4/5/2016,ROST,2314394,57.9,255040,5651,,,
9248,1,4/6/2016,ROST,1797589,58.49,255040,5651,,,
9248,1,4/7/2016,ROST,2996728,56.7,255040,5651,,,
9248,1,4/8/2016,ROST,1937364,56.53,255040,5651,,,
9248,1,4/11/2016,ROST,1966105,56.05,255040,5651,,,
9248,1,4/12/2016,ROST,1554058,56.41,255040,5651,,,
9248,1,4/13/2016,ROST,1751350,56.95,255040,5651,,,
9248,1,4/14/2016,ROST,2681181,56.98,255040,5651,,,
9248,1,4/15/2016,ROST,1945623,56.95,255040,5651,,,
9248,1,4/18/2016,ROST,2095189,57.77,255040,5651,,,
9248,1,4/19/2016,ROST,1506590,57.53,255040,5651,,,
9248,1,4/20/2016,ROST,2033319,57.39,255040,5651,,,
9248,1,4/21/2016,ROST,2286007,57.25,255040,5651,,,
9248,1,4/22/2016,ROST,2286284,56.67,255040,5651,,,
9248,1,4/25/2016,ROST,2073580,57,255040,5651,,,
9248,1,4/26/2016,ROST,1577456,57.6,255040,5651,,,
9248,1,4/27/2016,ROST,1918504,58.21,255040,5651,,,
9248,1,4/28/2016,ROST,2032454,57.44,255040,5651,,,
9248,1,4/29/2016,ROST,2941203,56.78,255040,5651,,,
9248,1,5/2/2016,ROST,1267867,57.59,255040,5651,,,
9248,1,5/3/2016,ROST,1499319,57.3,255040,5651,,,
9248,1,5/4/2016,ROST,1661026,57.64,255040,5651,,,
9248,1,5/5/2016,ROST,1897042,56.47,255040,5651,,,
9248,1,5/6/2016,ROST,2074931,57.07,255040,5651,,,
9248,1,5/9/2016,ROST,2305180,58.16,255040,5651,,,
9248,1,5/10/2016,ROST,2393729,57.56,255040,5651,,,
9248,1,5/11/2016,ROST,5519281,54.44,255040,5651,,,
9248,1,5/12/2016,ROST,3635976,55.09,255040,5651,,,
9248,1,5/13/2016,ROST,3377899,54.32,255040,5651,,,
9248,1,5/16/2016,ROST,3182461,55.74,255040,5651,,,
9248,1,5/17/2016,ROST,4934176,54.52,255040,5651,,,
9248,1,5/18/2016,ROST,3216483,54.31,255040,5651,,,
9248,1,5/19/2016,ROST,5520366,55.52,255040,5651,,,
9248,1,5/20/2016,ROST,11593180,52.49,255040,5651,,,
9248,1,5/23/2016,ROST,4340299,52.4,255040,5651,,,
9248,1,5/24/2016,ROST,3007685,53.36,255040,5651,,,
9248,1,5/25/2016,ROST,2900794,53.41,255040,5651,,,
9248,1,5/26/2016,ROST,2568364,53.88,255040,5651,,,
9248,1,5/27/2016,ROST,2254811,53.92,255040,5651,,,
9248,1,5/31/2016,ROST,3003727,53.4,255040,5651,,,
9248,1,6/1/2016,ROST,2197121,53.3,255040,5651,,,
9248,1,6/2/2016,ROST,2216086,53.69,255040,5651,,,
9248,1,6/3/2016,ROST,2591141,53.09,255040,5651,,,
9248,1,6/6/2016,ROST,3106786,52.34,255040,5651,,,
9248,1,6/7/2016,ROST,3828160,53.18,255040,5651,,,
9248,1,6/8/2016,ROST,2442098,53.45,255040,5651,,,
9248,1,6/9/2016,ROST,4723850,54.22,255040,5651,,,
9248,1,6/10/2016,ROST,2859256,53.63,255040,5651,,,
9248,1,6/13/2016,ROST,3103268,53.54,255040,5651,,,
9248,1,6/14/2016,ROST,3433663,53.89,255040,5651,,,
9248,1,6/15/2016,ROST,3624625,54.32,255040,5651,,,
9248,1,6/16/2016,ROST,2272556,54.43,255040,5651,,,
9248,1,6/17/2016,ROST,3557509,54.25,255040,5651,,,
9248,1,6/20/2016,ROST,2152680,54.2,255040,5651,,,
9248,1,6/21/2016,ROST,2765787,54.85,255040,5651,,,
9248,1,6/22/2016,ROST,2981564,54.43,255040,5651,,,
9248,1,6/23/2016,ROST,2249085,54.07,255040,5651,,,
9248,1,6/24/2016,ROST,5501492,54.42,255040,5651,,,
9248,1,6/27/2016,ROST,4217610,54.75,255040,5651,,,
9248,1,6/28/2016,ROST,2825128,55.34,255040,5651,,,
9248,1,6/29/2016,ROST,3042296,55.77,255040,5651,,,
9248,1,6/30/2016,ROST,2604455,56.69,255040,5651,,,
11264,1,3/1/2016,WBA,4244400,80.35,301010,5912,,,
11264,1,3/2/2016,WBA,4132084,79.46,301010,5912,,,
11264,1,3/3/2016,WBA,2542503,79.92,301010,5912,,,
11264,1,3/4/2016,WBA,2118574,79.45,301010,5912,,,
11264,1,3/7/2016,WBA,3588449,79.15,301010,5912,,,
11264,1,3/8/2016,WBA,3970836,80.39,301010,5912,,,
11264,1,3/9/2016,WBA,5018378,81.6,301010,5912,,,
11264,1,3/10/2016,WBA,3582172,80.66,301010,5912,,,
11264,1,3/11/2016,WBA,2541073,81.41,301010,5912,,,
11264,1,3/14/2016,WBA,1874276,81.52,301010,5912,,,
11264,1,3/15/2016,WBA,1974838,81.32,301010,5912,,,
11264,1,3/16/2016,WBA,3235858,82.1,301010,5912,,,
11264,1,3/17/2016,WBA,3833145,83.3,301010,5912,,,
11264,1,3/18/2016,WBA,8455309,83.94,301010,5912,,,
11264,1,3/21/2016,WBA,2601983,83.55,301010,5912,,,
11264,1,3/22/2016,WBA,2786812,82.8,301010,5912,,,
11264,1,3/23/2016,WBA,2113962,82.34,301010,5912,,,
11264,1,3/24/2016,WBA,1946972,82.33,301010,5912,,,
11264,1,3/28/2016,WBA,1737975,82.79,301010,5912,,,
11264,1,3/29/2016,WBA,2677755,83.02,301010,5912,,,
11264,1,3/30/2016,WBA,2811076,83.63,301010,5912,,,
11264,1,3/31/2016,WBA,3816020,84.24,301010,5912,,,
11264,1,4/1/2016,WBA,6501605,86.7,301010,5912,,,
11264,1,4/4/2016,WBA,5109301,86.31,301010,5912,,,
11264,1,4/5/2016,WBA,9434106,83.36,301010,5912,,,
11264,1,4/6/2016,WBA,8016935,83.69,301010,5912,,,
11264,1,4/7/2016,WBA,5651920,81.3,301010,5912,,,
11264,1,4/8/2016,WBA,4169218,81.37,301010,5912,,,
11264,1,4/11/2016,WBA,3095689,81.15,301010,5912,,,
11264,1,4/12/2016,WBA,3624029,81.31,301010,5912,,,
11264,1,4/13/2016,WBA,5256670,81.08,301010,5912,,,
11264,1,4/14/2016,WBA,4038885,81.26,301010,5912,,,
11264,1,4/15/2016,WBA,3245253,81.44,301010,5912,,,
11264,1,4/18/2016,WBA,4129055,81.25,301010,5912,,,
11264,1,4/19/2016,WBA,5385611,81.84,301010,5912,,,
11264,1,4/20/2016,WBA,3067009,81.13,301010,5912,,,
11264,1,4/21/2016,WBA,3220837,80.56,301010,5912,,,
11264,1,4/22/2016,WBA,3764041,80.14,301010,5912,,,
11264,1,4/25/2016,WBA,2957408,80.39,301010,5912,,,
11264,1,4/26/2016,WBA,3397130,81.31,301010,5912,,,
11264,1,4/27/2016,WBA,3583915,81.56,301010,5912,,,
11264,1,4/28/2016,WBA,2876825,80.345,301010,5912,,,
11264,1,4/29/2016,WBA,5420347,79.28,301010,5912,,,
11264,1,5/2/2016,WBA,3250220,80.56,301010,5912,,,
11264,1,5/3/2016,WBA,5294031,81.46,301010,5912,,,
11264,1,5/4/2016,WBA,3480723,81.49,301010,5912,,,
11264,1,5/5/2016,WBA,2530701,81.46,301010,5912,,,
11264,1,5/6/2016,WBA,11411580,79.43,301010,5912,,,
11264,1,5/9/2016,WBA,6226850,80.89,301010,5912,,,
11264,1,5/10/2016,WBA,3197490,80.92,301010,5912,,,
11264,1,5/11/2016,WBA,5918029,80.23,301010,5912,,,
11264,1,5/12/2016,WBA,2924722,79.87,301010,5912,,,
11264,1,5/13/2016,WBA,4036868,78.61,301010,5912,,,
11264,1,5/16/2016,WBA,5201353,78.87,301010,5912,,,
11264,1,5/17/2016,WBA,7678644,76.48,301010,5912,,,
11264,1,5/18/2016,WBA,5884429,76.54,301010,5912,,,
11264,1,5/19/2016,WBA,3014751,76.21,301010,5912,,,
11264,1,5/20/2016,WBA,6196702,77.22,301010,5912,,,
11264,1,5/23/2016,WBA,3624658,76.53,301010,5912,,,
11264,1,5/24/2016,WBA,4689405,77.15,301010,5912,,,
11264,1,5/25/2016,WBA,4085802,77.63,301010,5912,,,
11264,1,5/26/2016,WBA,3719416,76.78,301010,5912,,,
11264,1,5/27/2016,WBA,3003681,77,301010,5912,,,
11264,1,5/31/2016,WBA,5007257,77.4,301010,5912,,,
11264,1,6/1/2016,WBA,3910894,78.1,301010,5912,,,
11264,1,6/2/2016,WBA,4012997,79.1,301010,5912,,,
11264,1,6/3/2016,WBA,2488397,78.68,301010,5912,,,
11264,1,6/6/2016,WBA,2621034,78.66,301010,5912,,,
11264,1,6/7/2016,WBA,2932034,79.12,301010,5912,,,
11264,1,6/8/2016,WBA,2778205,79.44,301010,5912,,,
11264,1,6/9/2016,WBA,2411516,79.01,301010,5912,,,
11264,1,6/10/2016,WBA,10952170,82.47,301010,5912,,,
11264,1,6/13/2016,WBA,8597309,84.36,301010,5912,,,
11264,1,6/14/2016,WBA,6807008,84.34,301010,5912,,,
11264,1,6/15/2016,WBA,5276442,83.21,301010,5912,,,
11264,1,6/16/2016,WBA,3658958,83.15,301010,5912,,,
11264,1,6/17/2016,WBA,5989185,82.65,301010,5912,,,
11264,1,6/20/2016,WBA,5117614,82.93,301010,5912,,,
11264,1,6/21/2016,WBA,3462601,83.2,301010,5912,,,
11264,1,6/22/2016,WBA,4711537,83.74,301010,5912,,,
11264,1,6/23/2016,WBA,4707807,85.06,301010,5912,,,
11264,1,6/24/2016,WBA,10135910,81.78,301010,5912,,,
11264,1,6/27/2016,WBA,6720545,79.39,301010,5912,,,
11264,1,6/28/2016,WBA,4875642,79.88,301010,5912,,,
11264,1,6/29/2016,WBA,7038750,83.19,301010,5912,,,
11264,1,6/30/2016,WBA,5523042,83.27,301010,5912,,,
11399,1,3/1/2016,WDC,6966954,46.1,452020,3572,,,
11399,1,3/2/2016,WDC,5748886,47.35,452020,3572,,,
11399,1,3/3/2016,WDC,4404860,48.66,452020,3572,,,
11399,1,3/4/2016,WDC,5018235,48.86,452020,3572,,,
11399,1,3/7/2016,WDC,6168258,50.07,452020,3572,,,
11399,1,3/8/2016,WDC,6850788,46.44,452020,3572,,,
11399,1,3/9/2016,WDC,4792638,47.44,452020,3572,,,
11399,1,3/10/2016,WDC,4642024,47.89,452020,3572,,,
11399,1,3/11/2016,WDC,5183913,49.88,452020,3572,,,
11399,1,3/14/2016,WDC,4357960,48.19,452020,3572,,,
11399,1,3/15/2016,WDC,5347374,45.61,452020,3572,,,
11399,1,3/16/2016,WDC,4988908,46.13,452020,3572,,,
11399,1,3/17/2016,WDC,4226101,46,452020,3572,,,
11399,1,3/18/2016,WDC,11777590,49.02,452020,3572,,,
11399,1,3/21/2016,WDC,4098871,49.29,452020,3572,,,
11399,1,3/22/2016,WDC,6942779,51.34,452020,3572,,,
11399,1,3/23/2016,WDC,6577619,48.72,452020,3572,,,
11399,1,3/24/2016,WDC,5932896,48.12,452020,3572,,,
11399,1,3/28/2016,WDC,4257622,48.08,452020,3572,,,
11399,1,3/29/2016,WDC,4850816,48.32,452020,3572,,,
11399,1,3/30/2016,WDC,9774470,46.14,452020,3572,,,
11399,1,3/31/2016,WDC,5201743,47.24,452020,3572,,,
11399,1,4/1/2016,WDC,4008096,46.6,452020,3572,,,
11399,1,4/4/2016,WDC,3544552,46.27,452020,3572,,,
11399,1,4/5/2016,WDC,6060705,44.13,452020,3572,,,
11399,1,4/6/2016,WDC,6531333,44.72,452020,3572,,,
11399,1,4/7/2016,WDC,7569543,43.25,452020,3572,,,
11399,1,4/8/2016,WDC,4687423,43.1,452020,3572,,,
11399,1,4/11/2016,WDC,5017975,44.23,452020,3572,,,
11399,1,4/12/2016,WDC,4191248,43.97,452020,3572,,,
11399,1,4/13/2016,WDC,4682462,44.8,452020,3572,,,
11399,1,4/14/2016,WDC,14667530,41.82,452020,3572,,,
11399,1,4/15/2016,WDC,8108711,40.49,452020,3572,,,
11399,1,4/18/2016,WDC,4455806,41.03,452020,3572,,,
11399,1,4/19/2016,WDC,5379730,41.32,452020,3572,,,
11399,1,4/20/2016,WDC,6499841,43.28,452020,3572,,,
11399,1,4/21/2016,WDC,4493597,43.35,452020,3572,,,
11399,1,4/22/2016,WDC,4438553,43.66,452020,3572,,,
11399,1,4/25/2016,WDC,3916121,43.34,452020,3572,,,
11399,1,4/26/2016,WDC,4072005,44.54,452020,3572,,,
11399,1,4/27/2016,WDC,6210879,46.08,452020,3572,,,
11399,1,4/28/2016,WDC,7222179,46.06,452020,3572,,,
11399,1,4/29/2016,WDC,19347680,40.865,452020,3572,,,
11399,1,5/2/2016,WDC,8365340,40.85,452020,3572,,,
11399,1,5/3/2016,WDC,8991683,39.36,452020,3572,,,
11399,1,5/4/2016,WDC,10122290,39.6,452020,3572,,,
11399,1,5/5/2016,WDC,7281728,38.13,452020,3572,,,
11399,1,5/6/2016,WDC,8372001,37.27,452020,3572,,,
11399,1,5/9/2016,WDC,4494707,36.96,452020,3572,,,
11399,1,5/10/2016,WDC,10760790,38.37,452020,3572,,,
11399,1,5/11/2016,WDC,7658108,36.74,452020,3572,,,
11399,1,5/12/2016,WDC,7564869,36.36,452020,3572,,,
11399,1,5/13/2016,WDC,8809648,35.44,452020,3572,,,
11399,1,5/16/2016,WDC,6621272,35.57,452020,3572,,,
11399,1,5/17/2016,WDC,6785992,36.75,452020,3572,,,
11399,1,5/18/2016,WDC,7411664,38.46,452020,3572,,,
11399,1,5/19/2016,WDC,5115524,38.37,452020,3572,,,
11399,1,5/20/2016,WDC,6076545,39.56,452020,3572,,,
11399,1,5/23/2016,WDC,4985614,40.46,452020,3572,,,
11399,1,5/24/2016,WDC,7162039,42.28,452020,3572,,,
11399,1,5/25/2016,WDC,8460470,44.15,452020,3572,,,
11399,1,5/26/2016,WDC,8119017,44.38,452020,3572,,,
11399,1,5/27/2016,WDC,8027237,44.99,452020,3572,,,
11399,1,5/31/2016,WDC,7890869,46.54,452020,3572,,,
11399,1,6/1/2016,WDC,6575638,47.63,452020,3572,,,
11399,1,6/2/2016,WDC,7596126,48.38,452020,3572,,,
11399,1,6/3/2016,WDC,4941173,47.77,452020,3572,,,
11399,1,6/6/2016,WDC,5781958,48.02,452020,3572,,,
11399,1,6/7/2016,WDC,6935570,49.74,452020,3572,,,
11399,1,6/8/2016,WDC,5096898,49.26,452020,3572,,,
11399,1,6/9/2016,WDC,5827285,48.17,452020,3572,,,
11399,1,6/10/2016,WDC,5876672,46.85,452020,3572,,,
11399,1,6/13/2016,WDC,4590498,46.28,452020,3572,,,
11399,1,6/14/2016,WDC,5465029,46.4,452020,3572,,,
11399,1,6/15/2016,WDC,3502925,46.26,452020,3572,,,
11399,1,6/16/2016,WDC,3287796,46.42,452020,3572,,,
11399,1,6/17/2016,WDC,5001230,46.59,452020,3572,,,
11399,1,6/20/2016,WDC,4669085,47.61,452020,3572,,,
11399,1,6/21/2016,WDC,5792688,48.87,452020,3572,,,
11399,1,6/22/2016,WDC,4284695,48.35,452020,3572,,,
11399,1,6/23/2016,WDC,7100120,50.81,452020,3572,,,
11399,1,6/24/2016,WDC,7477053,47.84,452020,3572,,,
11399,1,6/27/2016,WDC,10811260,42.18,452020,3572,,,
11399,1,6/28/2016,WDC,10199250,44.11,452020,3572,,,
11399,1,6/29/2016,WDC,7393243,45.6,452020,3572,,,
11399,1,6/30/2016,WDC,6240776,47.26,452020,3572,,,
12141,1,3/1/2016,MSFT,32999880,52.58,451030,7372,,,
12141,1,3/2/2016,MSFT,29269240,52.95,451030,7372,,,
12141,1,3/3/2016,MSFT,24423260,52.35,451030,7372,,,
12141,1,3/4/2016,MSFT,33033010,52.03,451030,7372,,,
12141,1,3/7/2016,MSFT,38426220,51.03,451030,7372,,,
12141,1,3/8/2016,MSFT,33822940,51.65,451030,7372,,,
12141,1,3/9/2016,MSFT,28238270,52.84,451030,7372,,,
12141,1,3/10/2016,MSFT,38385600,52.05,451030,7372,,,
12141,1,3/11/2016,MSFT,32267360,53.07,451030,7372,,,
12141,1,3/14/2016,MSFT,24079770,53.17,451030,7372,,,
12141,1,3/15/2016,MSFT,21011480,53.59,451030,7372,,,
12141,1,3/16/2016,MSFT,31679130,54.35,451030,7372,,,
12141,1,3/17/2016,MSFT,28193010,54.66,451030,7372,,,
12141,1,3/18/2016,MSFT,67622520,53.49,451030,7372,,,
12141,1,3/21/2016,MSFT,23920160,53.86,451030,7372,,,
12141,1,3/22/2016,MSFT,23105140,54.07,451030,7372,,,
12141,1,3/23/2016,MSFT,20123800,53.97,451030,7372,,,
12141,1,3/24/2016,MSFT,18967510,54.21,451030,7372,,,
12141,1,3/28/2016,MSFT,17018120,53.54,451030,7372,,,
12141,1,3/29/2016,MSFT,23913950,54.71,451030,7372,,,
12141,1,3/30/2016,MSFT,22992090,55.05,451030,7372,,,
12141,1,3/31/2016,MSFT,26353570,55.23,451030,7372,,,
12141,1,4/1/2016,MSFT,24383590,55.57,451030,7372,,,
12141,1,4/4/2016,MSFT,18908300,55.43,451030,7372,,,
12141,1,4/5/2016,MSFT,19261620,54.56,451030,7372,,,
12141,1,4/6/2016,MSFT,21072150,55.12,451030,7372,,,
12141,1,4/7/2016,MSFT,19221270,54.46,451030,7372,,,
12141,1,4/8/2016,MSFT,22159630,54.42,451030,7372,,,
12141,1,4/11/2016,MSFT,21400400,54.31,451030,7372,,,
12141,1,4/12/2016,MSFT,24874410,54.65,451030,7372,,,
12141,1,4/13/2016,MSFT,20813640,55.35,451030,7372,,,
12141,1,4/14/2016,MSFT,20875260,55.36,451030,7372,,,
12141,1,4/15/2016,MSFT,28462970,55.65,451030,7372,,,
12141,1,4/18/2016,MSFT,23758570,56.46,451030,7372,,,
12141,1,4/19/2016,MSFT,29566220,56.39,451030,7372,,,
12141,1,4/20/2016,MSFT,36169280,55.59,451030,7372,,,
12141,1,4/21/2016,MSFT,38182900,55.78,451030,7372,,,
12141,1,4/22/2016,MSFT,126793100,51.78,451030,7372,,,
12141,1,4/25/2016,MSFT,33124870,52.11,451030,7372,,,
12141,1,4/26/2016,MSFT,33513780,51.44,451030,7372,,,
12141,1,4/27/2016,MSFT,43301480,50.94,451030,7372,,,
12141,1,4/28/2016,MSFT,43108350,49.9,451030,7372,,,
12141,1,4/29/2016,MSFT,48391580,49.87,451030,7372,,,
12141,1,5/2/2016,MSFT,33105170,50.61,451030,7372,,,
12141,1,5/3/2016,MSFT,26445230,49.78,451030,7372,,,
12141,1,5/4/2016,MSFT,24249670,49.87,451030,7372,,,
12141,1,5/5/2016,MSFT,25386690,49.94,451030,7372,,,
12141,1,5/6/2016,MSFT,24772020,50.39,451030,7372,,,
12141,1,5/9/2016,MSFT,17883360,50.07,451030,7372,,,
12141,1,5/10/2016,MSFT,22871860,51.02,451030,7372,,,
12141,1,5/11/2016,MSFT,24026140,51.05,451030,7372,,,
12141,1,5/12/2016,MSFT,24101640,51.51,451030,7372,,,
12141,1,5/13/2016,MSFT,22439560,51.08,451030,7372,,,
12141,1,5/16/2016,MSFT,19962750,51.83,451030,7372,,,
12141,1,5/17/2016,MSFT,27790370,50.51,451030,7372,,,
12141,1,5/18/2016,MSFT,24861480,50.81,451030,7372,,,
12141,1,5/19/2016,MSFT,23784750,50.32,451030,7372,,,
12141,1,5/20/2016,MSFT,23770620,50.62,451030,7372,,,
12141,1,5/23/2016,MSFT,26110160,50.03,451030,7372,,,
12141,1,5/24/2016,MSFT,34726410,51.59,451030,7372,,,
12141,1,5/25/2016,MSFT,24176970,52.12,451030,7372,,,
12141,1,5/26/2016,MSFT,24308620,51.89,451030,7372,,,
12141,1,5/27/2016,MSFT,17671620,52.32,451030,7372,,,
12141,1,5/31/2016,MSFT,37461550,53,451030,7372,,,
12141,1,6/1/2016,MSFT,25104350,52.85,451030,7372,,,
12141,1,6/2/2016,MSFT,22682220,52.48,451030,7372,,,
12141,1,6/3/2016,MSFT,23254530,51.79,451030,7372,,,
12141,1,6/6/2016,MSFT,18137760,52.13,451030,7372,,,
12141,1,6/7/2016,MSFT,20798030,52.1,451030,7372,,,
12141,1,6/8/2016,MSFT,21127190,52.04,451030,7372,,,
12141,1,6/9/2016,MSFT,20303990,51.62,451030,7372,,,
12141,1,6/10/2016,MSFT,25833020,51.48,451030,7372,,,
12141,1,6/13/2016,MSFT,83206230,50.14,451030,7372,,,
12141,1,6/14/2016,MSFT,42568290,49.83,451030,7372,,,
12141,1,6/15/2016,MSFT,33718830,49.69,451030,7372,,,
12141,1,6/16/2016,MSFT,31104460,50.39,451030,7372,,,
12141,1,6/17/2016,MSFT,45675100,50.13,451030,7372,,,
12141,1,6/20/2016,MSFT,35597220,50.07,451030,7372,,,
12141,1,6/21/2016,MSFT,34075570,51.19,451030,7372,,,
12141,1,6/22/2016,MSFT,28801660,50.99,451030,7372,,,
12141,1,6/23/2016,MSFT,28960330,51.91,451030,7372,,,
12141,1,6/24/2016,MSFT,133456500,49.83,451030,7372,,,
12141,1,6/27/2016,MSFT,50308070,48.43,451030,7372,,,
12141,1,6/28/2016,MSFT,38132040,49.44,451030,7372,,,
12141,1,6/29/2016,MSFT,31287260,50.54,451030,7372,,,
12141,1,6/30/2016,MSFT,28524020,51.17,451030,7372,,,
12540,1,3/1/2016,ADBE,3604647,88.37,451030,7370,,,
12540,1,3/2/2016,ADBE,2864524,88.39,451030,7370,,,
12540,1,3/3/2016,ADBE,3082086,87.21,451030,7370,,,
12540,1,3/4/2016,ADBE,3002030,86.18,451030,7370,,,
12540,1,3/7/2016,ADBE,3124542,85.11,451030,7370,,,
12540,1,3/8/2016,ADBE,3245536,84.35,451030,7370,,,
12540,1,3/9/2016,ADBE,2490722,85.27,451030,7370,,,
12540,1,3/10/2016,ADBE,2968930,84.85,451030,7370,,,
12540,1,3/11/2016,ADBE,3329766,86,451030,7370,,,
12540,1,3/14/2016,ADBE,3752701,87.01,451030,7370,,,
12540,1,3/15/2016,ADBE,2907584,86.83,451030,7370,,,
12540,1,3/16/2016,ADBE,3380217,88.17,451030,7370,,,
12540,1,3/17/2016,ADBE,6792683,89.96,451030,7370,,,
12540,1,3/18/2016,ADBE,12519400,93.42,451030,7370,,,
12540,1,3/21/2016,ADBE,4657271,92.5,451030,7370,,,
12540,1,3/22/2016,ADBE,4475705,92.56,451030,7370,,,
12540,1,3/23/2016,ADBE,2767456,92.16,451030,7370,,,
12540,1,3/24/2016,ADBE,3266765,92.52,451030,7370,,,
12540,1,3/28/2016,ADBE,2282982,92.4,451030,7370,,,
12540,1,3/29/2016,ADBE,4248626,93.22,451030,7370,,,
12540,1,3/30/2016,ADBE,6797001,93.78,451030,7370,,,
12540,1,3/31/2016,ADBE,6561244,93.8,451030,7370,,,
12540,1,4/1/2016,ADBE,3980431,95.16,451030,7370,,,
12540,1,4/4/2016,ADBE,2398318,94.5,451030,7370,,,
12540,1,4/5/2016,ADBE,2472527,94.17,451030,7370,,,
12540,1,4/6/2016,ADBE,2705654,95.4,451030,7370,,,
12540,1,4/7/2016,ADBE,2369976,93.78,451030,7370,,,
12540,1,4/8/2016,ADBE,2063189,94.07,451030,7370,,,
12540,1,4/11/2016,ADBE,2165096,92.95,451030,7370,,,
12540,1,4/12/2016,ADBE,2077442,93.42,451030,7370,,,
12540,1,4/13/2016,ADBE,2054218,94.53,451030,7370,,,
12540,1,4/14/2016,ADBE,1764045,94.44,451030,7370,,,
12540,1,4/15/2016,ADBE,2187168,95.16,451030,7370,,,
12540,1,4/18/2016,ADBE,2174695,96.55,451030,7370,,,
12540,1,4/19/2016,ADBE,2507545,96.52,451030,7370,,,
12540,1,4/20/2016,ADBE,2712018,96.33,451030,7370,,,
12540,1,4/21/2016,ADBE,2067080,96.37,451030,7370,,,
12540,1,4/22/2016,ADBE,3797944,94.79,451030,7370,,,
12540,1,4/25/2016,ADBE,2046852,95.8,451030,7370,,,
12540,1,4/26/2016,ADBE,1418563,96.15,451030,7370,,,
12540,1,4/27/2016,ADBE,2082378,95.64,451030,7370,,,
12540,1,4/28/2016,ADBE,3497751,93.64,451030,7370,,,
12540,1,4/29/2016,ADBE,3163816,94.22,451030,7370,,,
12540,1,5/2/2016,ADBE,2330575,94.9,451030,7370,,,
12540,1,5/3/2016,ADBE,1811400,93.66,451030,7370,,,
12540,1,5/4/2016,ADBE,1710717,92.94,451030,7370,,,
12540,1,5/5/2016,ADBE,1894782,93.5,451030,7370,,,
12540,1,5/6/2016,ADBE,1465007,94.3,451030,7370,,,
12540,1,5/9/2016,ADBE,1406923,94.61,451030,7370,,,
12540,1,5/10/2016,ADBE,1808374,96.52,451030,7370,,,
12540,1,5/11/2016,ADBE,1569137,96.1,451030,7370,,,
12540,1,5/12/2016,ADBE,1198133,95.96,451030,7370,,,
12540,1,5/13/2016,ADBE,2212217,95.97,451030,7370,,,
12540,1,5/16/2016,ADBE,1918527,97.23,451030,7370,,,
12540,1,5/17/2016,ADBE,3279639,95.93,451030,7370,,,
12540,1,5/18/2016,ADBE,2010163,96.7,451030,7370,,,
12540,1,5/19/2016,ADBE,1985399,95.88,451030,7370,,,
