gvkey,iid,datadate,tic,cshtrd,prccd
024856,01,06/16/2016,GILD,6166976.0000,83.5100
024856,01,06/17/2016,GILD,15947510.0000,82.6500
024856,01,06/20/2016,GILD,6945604.0000,82.9900
024856,01,06/21/2016,GILD,8407424.0000,81.7900
024856,01,06/22/2016,GILD,10068140.0000,82.4500
024856,01,06/23/2016,GILD,5833761.0000,83.3700
024856,01,06/24/2016,GILD,12412010.0000,80.4700
024856,01,06/27/2016,GILD,11757740.0000,78.2500
024856,01,06/28/2016,GILD,14722800.0000,82.3100
024856,01,06/29/2016,GILD,10447340.0000,82.2700
024856,01,06/30/2016,GILD,9696720.0000,83.4200
024893,01,03/01/2016,WFM,6304619.0000,32.4600
024893,01,03/02/2016,WFM,4119031.0000,32.7500
024893,01,03/03/2016,WFM,4740606.0000,32.7400
024893,01,03/04/2016,WFM,4485414.0000,32.5000
024893,01,03/07/2016,WFM,10657870.0000,33.6100
024893,01,03/08/2016,WFM,5395162.0000,33.5700
024893,01,03/09/2016,WFM,4827620.0000,33.9200
024893,01,03/10/2016,WFM,4461924.0000,33.0700
024893,01,03/11/2016,WFM,4101923.0000,33.0400
024893,01,03/14/2016,WFM,5575401.0000,33.4900
024893,01,03/15/2016,WFM,3658726.0000,33.3100
024893,01,03/16/2016,WFM,4107068.0000,33.3700
024893,01,03/17/2016,WFM,5193863.0000,32.9200
024893,01,03/18/2016,WFM,8777074.0000,33.4200
024893,01,03/21/2016,WFM,2945281.0000,33.2700
024893,01,03/22/2016,WFM,3310445.0000,32.9300
024893,01,03/23/2016,WFM,3661455.0000,32.1200
024893,01,03/24/2016,WFM,3129350.0000,32.1400
024893,01,03/28/2016,WFM,2916256.0000,32.0900
024893,01,03/29/2016,WFM,4058822.0000,31.8400
024893,01,03/30/2016,WFM,3310762.0000,31.8700
024893,01,03/31/2016,WFM,6456874.0000,31.1100
024893,01,04/01/2016,WFM,8281161.0000,30.5200
024893,01,04/04/2016,WFM,4557880.0000,30.3400
024893,01,04/05/2016,WFM,5377053.0000,30.2200
024893,01,04/06/2016,WFM,5359061.0000,30.8900
024893,01,04/07/2016,WFM,7742283.0000,30.6000
024893,01,04/08/2016,WFM,4325647.0000,30.2700
024893,01,04/11/2016,WFM,4633352.0000,29.6400
024893,01,04/12/2016,WFM,5766667.0000,29.6200
024893,01,04/13/2016,WFM,4785565.0000,30.2500
024893,01,04/14/2016,WFM,4425848.0000,30.6500
024893,01,04/15/2016,WFM,6232697.0000,30.9700
024893,01,04/18/2016,WFM,5377110.0000,30.4900
024893,01,04/19/2016,WFM,4073768.0000,30.2300
024893,01,04/20/2016,WFM,4035872.0000,30.7500
024893,01,04/21/2016,WFM,8568873.0000,29.5300
024893,01,04/22/2016,WFM,5847133.0000,29.7600
024893,01,04/25/2016,WFM,3793166.0000,29.7400
024893,01,04/26/2016,WFM,3443852.0000,29.8200
024893,01,04/27/2016,WFM,6206495.0000,29.4300
024893,01,04/28/2016,WFM,9655303.0000,29.7900
024893,01,04/29/2016,WFM,7945483.0000,29.0800
024893,01,05/02/2016,WFM,7342426.0000,29.0500
024893,01,05/03/2016,WFM,8576957.0000,28.7500
024893,01,05/04/2016,WFM,12336480.0000,28.5100
024893,01,05/05/2016,WFM,21675740.0000,30.2100
024893,01,05/06/2016,WFM,6572197.0000,29.9000
024893,01,05/09/2016,WFM,5347938.0000,30.3200
024893,01,05/10/2016,WFM,3645280.0000,30.2800
024893,01,05/11/2016,WFM,6764698.0000,30.5300
024893,01,05/12/2016,WFM,5111650.0000,30.5100
024893,01,05/13/2016,WFM,3481566.0000,30.3000
024893,01,05/16/2016,WFM,3397998.0000,30.4800
024893,01,05/17/2016,WFM,4366665.0000,30.4600
024893,01,05/18/2016,WFM,4994776.0000,30.3400
024893,01,05/19/2016,WFM,3938101.0000,30.8600
024893,01,05/20/2016,WFM,5234536.0000,31.5200
024893,01,05/23/2016,WFM,3747109.0000,31.1600
024893,01,05/24/2016,WFM,3669824.0000,31.6800
024893,01,05/25/2016,WFM,4929480.0000,32.0600
024893,01,05/26/2016,WFM,4750256.0000,32.5100
024893,01,05/27/2016,WFM,4579151.0000,32.0300
024893,01,05/31/2016,WFM,6299319.0000,32.3500
024893,01,06/01/2016,WFM,11564310.0000,33.9400
024893,01,06/02/2016,WFM,4562752.0000,34.3200
024893,01,06/03/2016,WFM,3807912.0000,34.0700
024893,01,06/06/2016,WFM,7574774.0000,34.9100
024893,01,06/07/2016,WFM,4995308.0000,35.1700
024893,01,06/08/2016,WFM,3058527.0000,35.1500
024893,01,06/09/2016,WFM,3776226.0000,34.7800
024893,01,06/10/2016,WFM,4132069.0000,34.3100
024893,01,06/13/2016,WFM,6321354.0000,33.4900
024893,01,06/14/2016,WFM,8397800.0000,32.5200
024893,01,06/15/2016,WFM,16604980.0000,30.9200
024893,01,06/16/2016,WFM,7552571.0000,30.8200
024893,01,06/17/2016,WFM,6707780.0000,30.5700
024893,01,06/20/2016,WFM,4333427.0000,30.4200
024893,01,06/21/2016,WFM,5153016.0000,30.3700
024893,01,06/22/2016,WFM,6478885.0000,30.3600
024893,01,06/23/2016,WFM,6407394.0000,30.6700
024893,01,06/24/2016,WFM,12431860.0000,30.7600
024893,01,06/27/2016,WFM,7056932.0000,31.2500
024893,01,06/28/2016,WFM,5860893.0000,31.3300
024893,01,06/29/2016,WFM,5505057.0000,31.4300
024893,01,06/30/2016,WFM,4828965.0000,32.0200
025338,01,03/01/2016,BBBY,1221589.0000,49.4400
025338,01,03/02/2016,BBBY,1425170.0000,49.1200
025338,01,03/03/2016,BBBY,1598461.0000,50.6500
025338,01,03/04/2016,BBBY,2671043.0000,51.3200
025338,01,03/07/2016,BBBY,2354036.0000,52.0900
025338,01,03/08/2016,BBBY,2211291.0000,51.2600
025338,01,03/09/2016,BBBY,1677029.0000,51.1300
025338,01,03/10/2016,BBBY,2127023.0000,50.1000
025338,01,03/11/2016,BBBY,1924935.0000,50.6800
025338,01,03/14/2016,BBBY,1525331.0000,50.1200
025338,01,03/15/2016,BBBY,1694488.0000,49.2300
025338,01,03/16/2016,BBBY,1793116.0000,49.6200
025338,01,03/17/2016,BBBY,1615101.0000,49.3300
025338,01,03/18/2016,BBBY,3214892.0000,50.5000
025338,01,03/21/2016,BBBY,1310415.0000,50.4400
025338,01,03/22/2016,BBBY,1013395.0000,50.1700
025338,01,03/23/2016,BBBY,996304.0000,49.4600
025338,01,03/24/2016,BBBY,958892.0000,49.4000
025338,01,03/28/2016,BBBY,2385156.0000,49.2000
025338,01,03/29/2016,BBBY,1589875.0000,49.5300
025338,01,03/30/2016,BBBY,1567166.0000,49.5900
025338,01,03/31/2016,BBBY,1617379.0000,49.6400
025338,01,04/01/2016,BBBY,2094696.0000,49.5100
025338,01,04/04/2016,BBBY,1990529.0000,49.2700
025338,01,04/05/2016,BBBY,2383708.0000,49.0600
025338,01,04/06/2016,BBBY,3901906.0000,48.8100
025338,01,04/07/2016,BBBY,10272990.0000,48.9700
025338,01,04/08/2016,BBBY,4878336.0000,46.9900
025338,01,04/11/2016,BBBY,3770204.0000,46.4000
025338,01,04/12/2016,BBBY,2446189.0000,47.1400
025338,01,04/13/2016,BBBY,2242371.0000,47.9200
025338,01,04/14/2016,BBBY,1668522.0000,47.8400
025338,01,04/15/2016,BBBY,1405473.0000,48.0400
025338,01,04/18/2016,BBBY,1355226.0000,47.9000
025338,01,04/19/2016,BBBY,1996342.0000,48.0200
025338,01,04/20/2016,BBBY,1897528.0000,48.6100
025338,01,04/21/2016,BBBY,2159008.0000,48.7600
025338,01,04/22/2016,BBBY,1441641.0000,49.1400
025338,01,04/25/2016,BBBY,1602049.0000,48.2100
025338,01,04/26/2016,BBBY,1457646.0000,49.3200
025338,01,04/27/2016,BBBY,3640628.0000,50.0900
025338,01,04/28/2016,BBBY,1846816.0000,48.2400
025338,01,04/29/2016,BBBY,3076685.0000,47.2200
025338,01,05/02/2016,BBBY,1709358.0000,46.5500
025338,01,05/03/2016,BBBY,1488555.0000,46.0700
025338,01,05/04/2016,BBBY,1104275.0000,45.7800
025338,01,05/05/2016,BBBY,1320257.0000,45.3700
025338,01,05/06/2016,BBBY,1292300.0000,45.2600
025338,01,05/09/2016,BBBY,1184320.0000,45.3100
025338,01,05/10/2016,BBBY,1708397.0000,45.7400
025338,01,05/11/2016,BBBY,3586887.0000,43.6100
025338,01,05/12/2016,BBBY,2322565.0000,43.2500
025338,01,05/13/2016,BBBY,1837187.0000,42.2900
025338,01,05/16/2016,BBBY,1861512.0000,42.8400
025338,01,05/17/2016,BBBY,2192788.0000,43.0400
025338,01,05/18/2016,BBBY,2382113.0000,42.0000
025338,01,05/19/2016,BBBY,1431088.0000,42.2300
025338,01,05/20/2016,BBBY,2104208.0000,42.6700
025338,01,05/23/2016,BBBY,1680319.0000,42.5200
025338,01,05/24/2016,BBBY,1951029.0000,43.0700
025338,01,05/25/2016,BBBY,2659719.0000,44.5500
025338,01,05/26/2016,BBBY,1568235.0000,43.9800
025338,01,05/27/2016,BBBY,1496583.0000,44.5300
025338,01,05/31/2016,BBBY,2065989.0000,44.7500
025338,01,06/01/2016,BBBY,1273654.0000,44.5200
025338,01,06/02/2016,BBBY,1356764.0000,44.9400
025338,01,06/03/2016,BBBY,1629853.0000,44.4500
025338,01,06/06/2016,BBBY,2593643.0000,45.3300
025338,01,06/07/2016,BBBY,1626775.0000,45.4200
025338,01,06/08/2016,BBBY,1257763.0000,45.5300
025338,01,06/09/2016,BBBY,2288374.0000,44.0000
025338,01,06/10/2016,BBBY,1574383.0000,43.5300
025338,01,06/13/2016,BBBY,1571209.0000,43.0000
025338,01,06/14/2016,BBBY,1931436.0000,42.8100
025338,01,06/15/2016,BBBY,2483699.0000,42.9400
025338,01,06/16/2016,BBBY,2913074.0000,42.4500
025338,01,06/17/2016,BBBY,5301130.0000,43.8500
025338,01,06/20/2016,BBBY,2514613.0000,44.0700
025338,01,06/21/2016,BBBY,2435651.0000,43.3300
025338,01,06/22/2016,BBBY,3630645.0000,43.1800
025338,01,06/23/2016,BBBY,14127450.0000,43.8300
025338,01,06/24/2016,BBBY,7610840.0000,43.3100
025338,01,06/27/2016,BBBY,5159066.0000,41.8600
025338,01,06/28/2016,BBBY,2784392.0000,42.5900
025338,01,06/29/2016,BBBY,2653555.0000,42.9000
025338,01,06/30/2016,BBBY,2493870.0000,43.2200
025356,01,03/01/2016,ESRX,3333438.0000,71.6100
025356,01,03/02/2016,ESRX,3137132.0000,71.1900
025356,01,03/03/2016,ESRX,4296843.0000,72.4000
025356,01,03/04/2016,ESRX,4726944.0000,71.6900
025356,01,03/07/2016,ESRX,5027298.0000,70.8500
025356,01,03/08/2016,ESRX,6903234.0000,68.2200
025356,01,03/09/2016,ESRX,3776958.0000,69.5700
025356,01,03/10/2016,ESRX,4448393.0000,68.3500
025356,01,03/11/2016,ESRX,4707396.0000,70.2800
025356,01,03/14/2016,ESRX,3256336.0000,70.9400
025356,01,03/15/2016,ESRX,2368645.0000,69.5900
025356,01,03/16/2016,ESRX,3030598.0000,70.0700
025356,01,03/17/2016,ESRX,8989850.0000,67.5900
025356,01,03/18/2016,ESRX,8375649.0000,69.4700
025356,01,03/21/2016,ESRX,8929445.0000,69.3400
025356,01,03/22/2016,ESRX,9710031.0000,67.5200
025356,01,03/23/2016,ESRX,7985852.0000,67.3300
025356,01,03/24/2016,ESRX,4918031.0000,67.3800
025356,01,03/28/2016,ESRX,3604667.0000,67.6700
025356,01,03/29/2016,ESRX,3623444.0000,68.6900
025356,01,03/30/2016,ESRX,4837284.0000,69.0500
025356,01,03/31/2016,ESRX,6400039.0000,68.6900
025356,01,04/01/2016,ESRX,4485924.0000,69.1100
025356,01,04/04/2016,ESRX,5228241.0000,68.3200
025356,01,04/05/2016,ESRX,6165862.0000,67.2400
025356,01,04/06/2016,ESRX,5913020.0000,69.1200
025356,01,04/07/2016,ESRX,7888325.0000,70.0500
025356,01,04/08/2016,ESRX,10696440.0000,70.0900
025356,01,04/11/2016,ESRX,3411244.0000,69.7100
025356,01,04/12/2016,ESRX,4285979.0000,70.2600
025356,01,04/13/2016,ESRX,3515462.0000,71.1100
025356,01,04/14/2016,ESRX,2480817.0000,71.1700
025356,01,04/15/2016,ESRX,3552404.0000,70.9800
025356,01,04/18/2016,ESRX,3285861.0000,72.0200
025356,01,04/19/2016,ESRX,3161663.0000,72.3500
025356,01,04/20/2016,ESRX,3736376.0000,73.1700
025356,01,04/21/2016,ESRX,3060418.0000,73.3300
025356,01,04/22/2016,ESRX,4092949.0000,73.5500
025356,01,04/25/2016,ESRX,3741400.0000,73.7200
025356,01,04/26/2016,ESRX,6310659.0000,74.2600
025356,01,04/27/2016,ESRX,4606189.0000,76.0600
025356,01,04/28/2016,ESRX,4412006.0000,74.9300
025356,01,04/29/2016,ESRX,3673174.0000,73.7300
025356,01,05/02/2016,ESRX,2837834.0000,73.6200
025356,01,05/03/2016,ESRX,4011525.0000,72.7900
025356,01,05/04/2016,ESRX,2984992.0000,72.7400
025356,01,05/05/2016,ESRX,2744857.0000,72.9500
025356,01,05/06/2016,ESRX,2904352.0000,73.1300
025356,01,05/09/2016,ESRX,3191013.0000,73.7700
025356,01,05/10/2016,ESRX,4255165.0000,74.6000
025356,01,05/11/2016,ESRX,3286894.0000,73.6200
025356,01,05/12/2016,ESRX,3704340.0000,72.6100
025356,01,05/13/2016,ESRX,2381226.0000,72.0100
025356,01,05/16/2016,ESRX,2976505.0000,72.7600
025356,01,05/17/2016,ESRX,3000254.0000,72.2200
025356,01,05/18/2016,ESRX,2493915.0000,72.5100
025356,01,05/19/2016,ESRX,2415495.0000,72.3500
025356,01,05/20/2016,ESRX,5132255.0000,72.8700
025356,01,05/23/2016,ESRX,3776272.0000,72.9100
025356,01,05/24/2016,ESRX,3588889.0000,74.3500
025356,01,05/25/2016,ESRX,3051655.0000,74.7200
025356,01,05/26/2016,ESRX,2325945.0000,74.7100
025356,01,05/27/2016,ESRX,2503280.0000,74.9700
025356,01,05/31/2016,ESRX,4510537.0000,75.5500
025356,01,06/01/2016,ESRX,4264854.0000,75.8400
025356,01,06/02/2016,ESRX,2749337.0000,76.2600
025356,01,06/03/2016,ESRX,2810513.0000,75.6100
025356,01,06/06/2016,ESRX,2511598.0000,76.0000
025356,01,06/07/2016,ESRX,3132821.0000,75.8400
025356,01,06/08/2016,ESRX,3592365.0000,76.8600
025356,01,06/09/2016,ESRX,3820505.0000,76.9300
025356,01,06/10/2016,ESRX,3627398.0000,75.9100
025356,01,06/13/2016,ESRX,3272236.0000,75.5400
025356,01,06/14/2016,ESRX,2999255.0000,75.1600
025356,01,06/15/2016,ESRX,3203916.0000,74.8000
025356,01,06/16/2016,ESRX,3856654.0000,74.7400
025356,01,06/17/2016,ESRX,7041357.0000,74.5800
025356,01,06/20/2016,ESRX,4258655.0000,74.1400
025356,01,06/21/2016,ESRX,3840117.0000,74.7500
025356,01,06/22/2016,ESRX,3144458.0000,75.5900
025356,01,06/23/2016,ESRX,3230415.0000,76.9500
025356,01,06/24/2016,ESRX,5830344.0000,75.4000
025356,01,06/27/2016,ESRX,4526279.0000,73.2100
025356,01,06/28/2016,ESRX,2934688.0000,74.0100
025356,01,06/29/2016,ESRX,3923924.0000,75.7000
025356,01,06/30/2016,ESRX,5270947.0000,75.8000
025434,01,03/01/2016,SBUX,9182144.0000,60.0400
025434,01,03/02/2016,SBUX,8858102.0000,59.5600
025434,01,03/03/2016,SBUX,8261870.0000,59.0400
025434,01,03/04/2016,SBUX,8343653.0000,58.7000
025434,01,03/07/2016,SBUX,9202896.0000,58.0000
025434,01,03/08/2016,SBUX,8113496.0000,57.6000
025434,01,03/09/2016,SBUX,9733792.0000,57.0700
025434,01,03/10/2016,SBUX,7015288.0000,57.5200
025434,01,03/11/2016,SBUX,15495490.0000,57.5900
025434,01,03/14/2016,SBUX,9045965.0000,58.6500
025434,01,03/15/2016,SBUX,7425820.0000,59.0800
025434,01,03/16/2016,SBUX,8067788.0000,59.6700
025434,01,03/17/2016,SBUX,7734152.0000,59.5500
025434,01,03/18/2016,SBUX,14318990.0000,59.7000
025434,01,03/21/2016,SBUX,6484825.0000,59.1000
025434,01,03/22/2016,SBUX,8246312.0000,59.3800
025434,01,03/23/2016,SBUX,5792546.0000,58.8300
025434,01,03/24/2016,SBUX,5948007.0000,58.3600
025434,01,03/28/2016,SBUX,5790894.0000,58.9600
025434,01,03/29/2016,SBUX,6031691.0000,59.5500
025434,01,03/30/2016,SBUX,5722951.0000,60.0100
025434,01,03/31/2016,SBUX,5613652.0000,59.7000
025434,01,04/01/2016,SBUX,9393312.0000,61.0200
025434,01,04/04/2016,SBUX,5798906.0000,60.2500
025434,01,04/05/2016,SBUX,4994059.0000,60.0400
025434,01,04/06/2016,SBUX,5664152.0000,60.8300
025434,01,04/07/2016,SBUX,8238415.0000,61.1700
025434,01,04/08/2016,SBUX,5058866.0000,61.0400
025434,01,04/11/2016,SBUX,6089279.0000,60.9000
025434,01,04/12/2016,SBUX,17546900.0000,59.5000
025434,01,04/13/2016,SBUX,9893717.0000,60.2100
025434,01,04/14/2016,SBUX,5150170.0000,60.1300
025434,01,04/15/2016,SBUX,5964134.0000,60.5100
025434,01,04/18/2016,SBUX,7227946.0000,60.8900
025434,01,04/19/2016,SBUX,7281341.0000,60.9000
025434,01,04/20/2016,SBUX,5544323.0000,60.9000
025434,01,04/21/2016,SBUX,12251380.0000,60.6400
025434,01,04/22/2016,SBUX,29814810.0000,57.6800
025434,01,04/25/2016,SBUX,8426950.0000,57.7700
025434,01,04/26/2016,SBUX,8834027.0000,57.7200
025434,01,04/27/2016,SBUX,12361210.0000,56.9000
025434,01,04/28/2016,SBUX,9177282.0000,56.4200
025434,01,04/29/2016,SBUX,12132900.0000,56.2300
025434,01,05/02/2016,SBUX,8600583.0000,57.3600
025434,01,05/03/2016,SBUX,7837771.0000,56.2500
025434,01,05/04/2016,SBUX,6508015.0000,56.3900
025434,01,05/05/2016,SBUX,6214865.0000,56.2500
025434,01,05/06/2016,SBUX,6375928.0000,56.3100
025434,01,05/09/2016,SBUX,5975581.0000,56.6400
025434,01,05/10/2016,SBUX,7930682.0000,57.4900
025434,01,05/11/2016,SBUX,8114200.0000,56.2300
025434,01,05/12/2016,SBUX,6779189.0000,56.3000
025434,01,05/13/2016,SBUX,5427575.0000,55.8200
025434,01,05/16/2016,SBUX,9524853.0000,55.5300
025434,01,05/17/2016,SBUX,10515440.0000,54.8800
025434,01,05/18/2016,SBUX,7465557.0000,54.8000
025434,01,05/19/2016,SBUX,7573150.0000,54.5500
025434,01,05/20/2016,SBUX,8168039.0000,54.6200
025434,01,05/23/2016,SBUX,7344305.0000,54.6000
025434,01,05/24/2016,SBUX,7747082.0000,55.4400
025434,01,05/25/2016,SBUX,8121361.0000,55.1500
025434,01,05/26/2016,SBUX,9448587.0000,55.2900
025434,01,05/27/2016,SBUX,6630654.0000,55.1500
025434,01,05/31/2016,SBUX,12040460.0000,54.8900
025434,01,06/01/2016,SBUX,8751056.0000,54.8200
025434,01,06/02/2016,SBUX,8306502.0000,54.6200
025434,01,06/03/2016,SBUX,6648801.0000,54.6100
025434,01,06/06/2016,SBUX,9899543.0000,55.5900
025434,01,06/07/2016,SBUX,7160877.0000,55.3000
025434,01,06/08/2016,SBUX,7603889.0000,55.2200
025434,01,06/09/2016,SBUX,5926947.0000,55.5800
025434,01,06/10/2016,SBUX,8116706.0000,54.8650
025434,01,06/13/2016,SBUX,7916040.0000,55.0400
025434,01,06/14/2016,SBUX,8028701.0000,55.5700
025434,01,06/15/2016,SBUX,7429786.0000,55.3500
025434,01,06/16/2016,SBUX,7948317.0000,55.5300
025434,01,06/17/2016,SBUX,9489371.0000,55.3100
025434,01,06/20/2016,SBUX,7274926.0000,55.3800
025434,01,06/21/2016,SBUX,7444515.0000,55.8100
025434,01,06/22/2016,SBUX,7202308.0000,55.6100
025434,01,06/23/2016,SBUX,5565882.0000,56.1300
025434,01,06/24/2016,SBUX,14640190.0000,54.6800
025434,01,06/27/2016,SBUX,11643110.0000,53.6900
025434,01,06/28/2016,SBUX,8406504.0000,54.8500
025434,01,06/29/2016,SBUX,11102180.0000,56.7400
025434,01,06/30/2016,SBUX,10210210.0000,57.1200
027928,01,03/01/2016,INTU,2194725.0000,98.8600
027928,01,03/02/2016,INTU,1608709.0000,98.6300
027928,01,03/03/2016,INTU,1851532.0000,97.7100
027928,01,03/04/2016,INTU,1904458.0000,99.1800
027928,01,03/07/2016,INTU,1997289.0000,99.3800
027928,01,03/08/2016,INTU,2051418.0000,99.2700
027928,01,03/09/2016,INTU,1549033.0000,99.4700
027928,01,03/10/2016,INTU,1677955.0000,98.0200
027928,01,03/11/2016,INTU,1544213.0000,99.9600
027928,01,03/14/2016,INTU,1181398.0000,99.4300
027928,01,03/15/2016,INTU,1012639.0000,99.3300
027928,01,03/16/2016,INTU,1221913.0000,100.2900
027928,01,03/17/2016,INTU,1383768.0000,100.8300
027928,01,03/18/2016,INTU,3012362.0000,102.0100
027928,01,03/21/2016,INTU,968571.0000,102.0100
027928,01,03/22/2016,INTU,1165112.0000,102.1500
027928,01,03/23/2016,INTU,1630593.0000,101.7000
027928,01,03/24/2016,INTU,1331843.0000,101.8900
027928,01,03/28/2016,INTU,998387.0000,102.0500
027928,01,03/29/2016,INTU,938000.0000,102.5700
027928,01,03/30/2016,INTU,969526.0000,103.1800
027928,01,03/31/2016,INTU,2232366.0000,104.0100
027928,01,04/01/2016,INTU,845111.0000,104.6900
027928,01,04/04/2016,INTU,894092.0000,104.9600
027928,01,04/05/2016,INTU,956616.0000,103.9000
027928,01,04/06/2016,INTU,807801.0000,105.1300
027928,01,04/07/2016,INTU,1278206.0000,103.1700
027928,01,04/08/2016,INTU,654144.0000,103.3800
027928,01,04/11/2016,INTU,999663.0000,102.6200
027928,01,04/12/2016,INTU,1451273.0000,102.7100
027928,01,04/13/2016,INTU,1358639.0000,103.3100
027928,01,04/14/2016,INTU,1270595.0000,102.9300
027928,01,04/15/2016,INTU,1627989.0000,102.8300
027928,01,04/18/2016,INTU,1158351.0000,103.7900
027928,01,04/19/2016,INTU,767409.0000,103.9200
027928,01,04/20/2016,INTU,880896.0000,103.7400
027928,01,04/21/2016,INTU,1219057.0000,102.3000
027928,01,04/22/2016,INTU,1614193.0000,102.3300
027928,01,04/25/2016,INTU,888904.0000,102.3600
027928,01,04/26/2016,INTU,1234256.0000,103.9200
027928,01,04/27/2016,INTU,1027011.0000,103.5100
027928,01,04/28/2016,INTU,1329270.0000,101.3700
027928,01,04/29/2016,INTU,1613587.0000,100.8900
027928,01,05/02/2016,INTU,1806726.0000,102.2100
027928,01,05/03/2016,INTU,891720.0000,101.4000
027928,01,05/04/2016,INTU,1189701.0000,99.8900
027928,01,05/05/2016,INTU,1063251.0000,100.4000
027928,01,05/06/2016,INTU,883161.0000,101.0400
027928,01,05/09/2016,INTU,714751.0000,101.6700
027928,01,05/10/2016,INTU,731934.0000,102.8000
027928,01,05/11/2016,INTU,617020.0000,102.3200
027928,01,05/12/2016,INTU,713311.0000,102.2100
027928,01,05/13/2016,INTU,777281.0000,102.0300
027928,01,05/16/2016,INTU,1047290.0000,103.7300
027928,01,05/17/2016,INTU,912585.0000,102.1500
027928,01,05/18/2016,INTU,1042945.0000,102.7000
027928,01,05/19/2016,INTU,834389.0000,101.4200
027928,01,05/20/2016,INTU,1169937.0000,103.0300
027928,01,05/23/2016,INTU,2066163.0000,104.6200
027928,01,05/24/2016,INTU,2818106.0000,107.3100
027928,01,05/25/2016,INTU,4732647.0000,105.0200
027928,01,05/26/2016,INTU,2658990.0000,106.8300
027928,01,05/27/2016,INTU,1386391.0000,107.8900
027928,01,05/31/2016,INTU,2597759.0000,106.6600
027928,01,06/01/2016,INTU,1304240.0000,107.2000
027928,01,06/02/2016,INTU,1137708.0000,108.1200
027928,01,06/03/2016,INTU,1733149.0000,107.4500
027928,01,06/06/2016,INTU,1548909.0000,108.1300
027928,01,06/07/2016,INTU,1282542.0000,108.4500
027928,01,06/08/2016,INTU,1436672.0000,107.4300
027928,01,06/09/2016,INTU,1490574.0000,107.5200
027928,01,06/10/2016,INTU,1397811.0000,106.4400
027928,01,06/13/2016,INTU,1342839.0000,105.6600
027928,01,06/14/2016,INTU,874336.0000,106.2200
027928,01,06/15/2016,INTU,1197903.0000,106.2800
027928,01,06/16/2016,INTU,863279.0000,106.4900
027928,01,06/17/2016,INTU,1689307.0000,105.3600
027928,01,06/20/2016,INTU,1397697.0000,107.3500
027928,01,06/21/2016,INTU,1817610.0000,107.9000
027928,01,06/22/2016,INTU,1453615.0000,106.4500
027928,01,06/23/2016,INTU,1417661.0000,108.9500
027928,01,06/24/2016,INTU,5050305.0000,105.3300
027928,01,06/27/2016,INTU,1771140.0000,104.1800
027928,01,06/28/2016,INTU,1643551.0000,105.9900
027928,01,06/29/2016,INTU,1645770.0000,109.2900
027928,01,06/30/2016,INTU,2191508.0000,111.6100
028180,01,03/01/2016,ORLY,1288327.0000,272.2200
028180,01,03/02/2016,ORLY,992312.0000,269.5500
028180,01,03/03/2016,ORLY,1143568.0000,267.9300
028180,01,03/04/2016,ORLY,1166292.0000,265.3100
028180,01,03/07/2016,ORLY,861076.0000,262.0100
028180,01,03/08/2016,ORLY,1293155.0000,264.8100
028180,01,03/09/2016,ORLY,743634.0000,264.7700
028180,01,03/10/2016,ORLY,682416.0000,268.1400
028180,01,03/11/2016,ORLY,780074.0000,272.2100
028180,01,03/14/2016,ORLY,1126201.0000,271.6200
028180,01,03/15/2016,ORLY,568829.0000,271.1300
028180,01,03/16/2016,ORLY,453850.0000,270.0100
028180,01,03/17/2016,ORLY,639447.0000,267.7500
028180,01,03/18/2016,ORLY,972974.0000,268.5300
028180,01,03/21/2016,ORLY,453666.0000,269.6100
028180,01,03/22/2016,ORLY,603483.0000,272.7400
028180,01,03/23/2016,ORLY,729402.0000,276.4400
028180,01,03/24/2016,ORLY,572160.0000,274.7600
028180,01,03/28/2016,ORLY,619164.0000,273.3600
028180,01,03/29/2016,ORLY,555363.0000,275.3100
028180,01,03/30/2016,ORLY,425846.0000,276.6400
028180,01,03/31/2016,ORLY,563832.0000,273.6600
028180,01,04/01/2016,ORLY,646409.0000,277.8200
028180,01,04/04/2016,ORLY,555126.0000,272.1500
028180,01,04/05/2016,ORLY,575842.0000,270.5100
028180,01,04/06/2016,ORLY,488840.0000,271.6600
028180,01,04/07/2016,ORLY,481420.0000,269.3300
028180,01,04/08/2016,ORLY,525403.0000,269.8200
028180,01,04/11/2016,ORLY,581655.0000,266.9300
028180,01,04/12/2016,ORLY,868729.0000,268.7500
028180,01,04/13/2016,ORLY,698628.0000,269.3700
028180,01,04/14/2016,ORLY,766879.0000,269.7900
028180,01,04/15/2016,ORLY,552694.0000,268.7500
028180,01,04/18/2016,ORLY,635045.0000,272.8700
028180,01,04/19/2016,ORLY,621135.0000,274.3100
028180,01,04/20/2016,ORLY,430038.0000,273.5800
028180,01,04/21/2016,ORLY,606728.0000,269.7600
028180,01,04/22/2016,ORLY,646291.0000,269.6500
028180,01,04/25/2016,ORLY,611555.0000,270.3000
028180,01,04/26/2016,ORLY,715762.0000,272.3400
028180,01,04/27/2016,ORLY,893902.0000,272.8700
028180,01,04/28/2016,ORLY,1852401.0000,265.0300
028180,01,04/29/2016,ORLY,1069925.0000,262.6800
028180,01,05/02/2016,ORLY,588441.0000,264.2800
028180,01,05/03/2016,ORLY,824255.0000,268.2000
028180,01,05/04/2016,ORLY,584937.0000,268.5400
028180,01,05/05/2016,ORLY,629777.0000,263.4500
028180,01,05/06/2016,ORLY,488166.0000,265.9200
028180,01,05/09/2016,ORLY,443707.0000,267.1900
