"","caldt","vwretd","vwretx","ewretd","ewretx","totval","totcnt","usdval","usdcnt","spindx","sprtrn","date"
"235",19901204,0.007822,0.007631,0.008799,0.008545,2140279420,500,2124071360,500,326.35,0.006942,1990-12-04
"236",19901205,0.010612,0.010599,0.018515,0.01846,2162828510,500,2141391600,500,329.92,0.010939,1990-12-05
"237",19901206,-0.002501,-0.002558,0.001006,0.000944,2157295730,500,2162828510,500,329.07,-0.002576,1990-12-06
"238",19901207,-0.004035,-0.004076,-0.005589,-0.005691,2148502810,500,2157295730,500,327.75,-0.004011,1990-12-07
"239",19901210,0.003375,0.00319,0.003508,0.003053,2155356340,500,2148502810,500,328.89,0.003478,1990-12-10
"240",19901211,-0.00635,-0.006739,-0.007889,-0.008152,2140831380,500,2155356340,500,326.44,-0.007449,1990-12-11
"241",19901212,0.011102,0.011096,0.013337,0.013308,2165993140,500,2142222720,500,330.19,0.011488,1990-12-12
"242",19901213,-0.002291,-0.002348,-0.001594,-0.001662,2160907600,500,2165993140,500,329.34,-0.002574,1990-12-13
"243",19901214,-0.007641,-0.007643,-0.008009,-0.008029,2144392580,500,2160907600,500,326.82,-0.007652,1990-12-14
"244",19901217,-0.00279,-0.002845,-0.00401,-0.004141,2138291230,500,2144392580,500,326.02,-0.002448,1990-12-17
"245",19901218,0.012736,0.012674,0.011476,0.011425,2165392060,500,2138291230,500,330.05,0.012361,1990-12-18
"246",19901219,-0.000146,-0.000208,0.003453,0.003396,2164942590,500,2165392060,500,330.2,0.000454,1990-12-19
"247",19901220,0.000447,0.000444,3.5e-05,1.3e-05,2165904830,500,2164942590,500,330.12,-0.000242,1990-12-20
"248",19901221,0.004743,0.004739,0.006328,0.006313,2176157800,500,2165904830,500,331.75,0.004938,1990-12-21
"249",19901224,-0.004401,-0.00514,-0.007037,-0.007522,2164972450,500,2176157800,500,329.9,-0.005576,1990-12-24
"250",19901226,0.002696,0.002618,0.001398,0.001265,2170641220,500,2164972450,500,330.85,0.00288,1990-12-26
"251",19901227,-0.007443,-0.007471,-0.010509,-0.010548,2154424620,500,2170641220,500,328.29,-0.007738,1990-12-27
"252",19901228,0.000639,0.00034,0.002739,0.002582,2155115180,500,2154424620,500,328.72,0.00131,1990-12-28
"253",19901231,0.004328,0.00432,0.004723,0.004708,2157632800,500,2151634980,500,330.22,0.004563,1990-12-31
"254",19910102,-0.010853,-0.010877,-0.005752,-0.005767,2134165940,500,2157632800,500,326.45,-0.011417,1991-01-02
"255",19910103,-0.013455,-0.013472,-0.012336,-0.012346,2105413850,500,2134165940,500,321.91,-0.013907,1991-01-03
"256",19910104,-0.00258,-0.002926,0.000131,-7e-05,2099253280,500,2105413850,500,321,-0.002827,1991-01-04
"257",19910107,-0.017326,-0.017533,-0.017485,-0.017571,2062446770,500,2099253280,500,315.44,-0.017321,1991-01-07
"258",19910108,-0.00169,-0.001694,-0.003276,-0.003294,2058952120,500,2062446770,500,314.9,-0.001712,1991-01-08
"259",19910109,-0.011018,-0.011094,-0.012604,-0.012665,2036109290,500,2058952120,500,311.49,-0.010829,1991-01-09
"260",19910110,0.010583,0.01058,0.009728,0.009715,2059517900,500,2037956700,500,314.53,0.00976,1991-01-10
"261",19910111,0.001165,0.001159,0.001034,0.001022,2061905640,500,2059517900,500,315.23,0.002226,1991-01-11
"262",19910114,-0.008205,-0.008456,-0.010092,-0.010294,2044469810,500,2061905640,500,312.49,-0.008692,1991-01-14
"263",19910115,0.003857,0.003824,0.001867,0.001836,2052287670,500,2044469810,500,313.73,0.003968,1991-01-15
"264",19910116,0.008563,0.008519,0.008476,0.008442,2069770300,500,2052287670,500,316.17,0.007777,1991-01-16
"265",19910117,0.037071,0.037071,0.035338,0.035338,2146498010,500,2069770300,500,327.97,0.037322,1991-01-17
"266",19910118,0.012316,0.012212,0.01549,0.01537,2172710040,500,2146498010,500,332.23,0.012989,1991-01-18
"267",19910121,-0.002126,-0.002126,0.001946,0.001946,2168090430,500,2172710040,500,331.06,-0.003522,1991-01-21
"268",19910122,-0.008428,-0.008448,-0.003102,-0.003164,2149775140,500,2168090430,500,328.31,-0.008307,1991-01-22
"269",19910123,0.005544,0.005509,0.007562,0.0075,2161617260,500,2149775140,500,330.21,0.005787,1991-01-23
"270",19910124,0.014383,0.014214,0.019123,0.019037,2192343020,500,2161617260,500,334.78,0.01384,1991-01-24
"271",19910125,0.003438,0.003393,0.006926,0.006843,2199780560,500,2192343020,500,336.07,0.003853,1991-01-25
"272",19910128,0.000172,-2.2e-05,0.002223,0.001973,2199732140,500,2199780560,500,336.03,-0.000119,1991-01-28
"273",19910129,-0.000197,-0.00047,0.001721,0.001498,2198698470,500,2199732140,500,335.84,-0.000565,1991-01-29
"274",19910130,0.01517,0.015073,0.019871,0.019831,2231839570,500,2198698470,500,340.91,0.015096,1991-01-30
"275",19910131,0.009214,0.009205,0.01226,0.012238,2252386090,500,2231839570,500,343.93,0.008859,1991-01-31
"276",19910201,-0.002645,-0.002703,0.001533,0.001436,2246300260,500,2252386090,500,343.05,-0.002559,1991-02-01
"277",19910204,0.015525,0.014805,0.022748,0.022303,2279555960,500,2246300260,500,348.34,0.01542,1991-02-04
"278",19910205,0.009392,0.008826,0.009086,0.00889,2299674270,500,2279555960,500,351.26,0.008383,1991-02-05
"279",19910206,0.019462,0.019424,0.019515,0.019471,2344342730,500,2299674270,500,358.07,0.019387,1991-02-06
"280",19910207,-0.004023,-0.004325,-0.004359,-0.004474,2334203630,500,2344342730,500,356.52,-0.004329,1991-02-07
"281",19910208,0.007751,0.007602,0.007035,0.006956,2351949010,500,2334203630,500,359.35,0.007938,1991-02-08
"282",19910211,0.026023,0.025554,0.025822,0.025397,2412051040,500,2351949010,500,368.58,0.025685,1991-02-11
"283",19910212,-0.0076,-0.007754,-0.004019,-0.004236,2393348110,500,2412051040,500,365.5,-0.008356,1991-02-12
"284",19910213,0.010025,0.00981,0.009505,0.009307,2418152900,500,2394662370,500,369.02,0.009631,1991-02-13
"285",19910214,-0.013488,-0.013521,-0.016188,-0.016242,2385457260,500,2418152900,500,364.22,-0.013007,1991-02-14
"286",19910215,0.013336,0.013132,0.013759,0.013526,2416784230,500,2385457260,500,369.06,0.013289,1991-02-15
"287",19910219,0.001802,0.001724,-0.000563,-0.000664,2420951780,500,2416784230,500,369.39,0.000894,1991-02-19
"288",19910220,-0.011165,-0.011189,-0.009516,-0.009563,2393720980,500,2420951780,500,365.14,-0.011505,1991-02-20
"289",19910221,-0.000682,-0.000698,-0.000508,-0.000523,2392050370,500,2393720980,500,364.97,-0.000466,1991-02-21
"290",19910222,0.001873,0.00162,2e-04,-6.5e-05,2395926290,500,2392050370,500,365.65,0.001863,1991-02-22
"291",19910225,0.004761,0.004423,0.00457,0.004001,2406523050,500,2395926290,500,367.26,0.004403,1991-02-25
"292",19910226,-0.011475,-0.011652,-0.011211,-0.011485,2378482250,500,2406523050,500,362.81,-0.012117,1991-02-26
"293",19910227,0.013202,0.013158,0.012167,0.012048,2409778680,500,2378482250,500,367.74,0.013588,1991-02-27
"294",19910228,-0.001734,-0.001935,0.004117,0.00408,2405166440,500,2409778680,500,367.07,-0.001822,1991-02-28
"295",19910301,0.009396,0.00931,0.011782,0.011668,2427557670,500,2405166440,500,370.47,0.009263,1991-03-01
"296",19910304,-0.002312,-0.00267,0.001837,0.001431,2421075420,500,2427557670,500,369.33,-0.003077,1991-03-04
"297",19910305,0.019875,0.019762,0.023296,0.023071,2468920090,500,2421075420,500,376.72,0.020009,1991-03-05
"298",19910306,-0.001835,-0.001874,-0.001267,-0.001324,2464294490,500,2468920090,500,376.17,-0.00146,1991-03-06
"299",19910307,-9e-06,-8.4e-05,-0.000676,-0.000762,2464087820,500,2464294490,500,375.91,-0.000691,1991-03-07
"300",19910308,-0.002503,-0.002678,-0.002163,-0.002236,2457488480,500,2464087820,500,374.95,-0.002554,1991-03-08
"301",19910311,-0.005318,-0.005602,-0.005787,-0.006138,2443722640,500,2457488480,500,372.96,-0.005307,1991-03-11
"302",19910312,-0.007812,-0.007862,-0.008968,-0.00906,2424510840,500,2443722640,500,370.03,-0.007856,1991-03-12
"303",19910313,0.012493,0.012439,0.012025,0.011919,2454668150,500,2424510840,500,374.57,0.012269,1991-03-13
"304",19910314,-0.002425,-0.002451,-0.005257,-0.005293,2448652640,500,2454668150,500,373.5,-0.002857,1991-03-14
"305",19910315,-0.000607,-0.000607,-0.002763,-0.002763,2447170730,500,2448652640,500,373.59,0.000241,1991-03-15
"306",19910318,-0.003245,-0.003265,-0.003414,-0.003416,2439181600,500,2447170730,500,372.11,-0.003962,1991-03-18
"307",19910319,-0.014724,-0.014789,-0.012054,-0.012099,2403109540,500,2439181600,500,366.59,-0.014834,1991-03-19
"308",19910320,0.003881,0.003866,0.001869,0.001846,2412398960,500,2403109540,500,367.92,0.003628,1991-03-20
"309",19910321,-0.003604,-0.00362,-0.005095,-0.005128,2403665650,500,2412398960,500,366.58,-0.003642,1991-03-21
"310",19910322,0.002593,0.002129,0.004945,0.004673,2408790420,500,2403665650,500,367.48,0.002455,1991-03-22
"311",19910325,0.006652,0.006507,0.008296,0.008124,2424465040,500,2408790420,500,369.83,0.006395,1991-03-25
"312",19910326,0.017689,0.017688,0.014457,0.014453,2467348670,500,2424465040,500,376.3,0.017495,1991-03-26
"313",19910327,-0.002371,-0.002396,6e-05,2.5e-05,2461436550,500,2467348670,500,375.35,-0.002525,1991-03-27
"314",19910328,-0.001043,-0.001054,0.001595,0.001554,2467384060,500,2461436550,500,375.22,-0.000346,1991-03-28
"315",19910401,-0.009807,-0.010071,-0.011671,-0.011805,2442536200,500,2467384060,500,371.3,-0.010447,1991-04-01
"316",19910402,0.021905,0.021865,0.018429,0.018379,2495996920,500,2444199630,500,379.5,0.022085,1991-04-02
"317",19910403,-0.001468,-0.001555,0.001151,0.001123,2492114760,500,2495996920,500,378.94,-0.001476,1991-04-03
"318",19910404,0.003276,0.002815,0.005272,0.005033,2499129580,500,2492114760,500,379.77,0.00219,1991-04-04
"319",19910405,-0.011395,-0.011414,-0.010083,-0.010098,2470603930,500,2499129580,500,375.36,-0.011612,1991-04-05
"320",19910408,0.008283,0.008259,0.008115,0.00807,2491009510,500,2470603930,500,378.66,0.008792,1991-04-08
"321",19910409,-0.012902,-0.012976,-0.013887,-0.013958,2458685620,500,2491009510,500,373.56,-0.013469,1991-04-09
"322",19910410,-0.00114,-0.001144,-0.001869,-0.001887,2455872030,500,2458685620,500,373.15,-0.001098,1991-04-10
"323",19910411,0.011966,0.011966,0.01432,0.01432,2485260130,500,2455872030,500,377.63,0.012006,1991-04-11
"324",19910412,0.006927,0.006927,0.005712,0.005712,2502474340,500,2485260130,500,380.4,0.007335,1991-04-12
"325",19910415,0.00205,0.001858,-0.002122,-0.00225,2507124070,500,2502474340,500,381.19,0.002077,1991-04-15
"326",19910416,0.016727,0.016711,0.016864,0.016841,2549020830,500,2507124070,500,387.62,0.016868,1991-04-16
"327",19910417,0.007762,0.007725,0.010878,0.010847,2569730410,500,2550031310,500,390.45,0.007301,1991-04-17
"328",19910418,-0.004972,-0.004972,-0.002377,-0.002377,2556953490,500,2569730410,500,388.46,-0.005097,1991-04-18
"329",19910419,-0.011045,-0.011085,-0.009017,-0.00907,2528609660,500,2556953490,500,384.2,-0.010966,1991-04-19
"330",19910422,-0.008843,-0.008919,-0.009946,-0.010036,2506056680,500,2528609660,500,380.95,-0.008459,1991-04-22
"331",19910423,0.002352,0.00235,0.003062,0.003054,2511945990,500,2506056680,500,381.76,0.002126,1991-04-23
"332",19910424,0.002969,0.002897,0.004727,0.004601,2519223790,500,2511945990,500,382.76,0.002619,1991-04-24
"333",19910425,-0.009344,-0.009393,-0.009804,-0.009917,2495561870,500,2519223790,500,379.25,-0.00917,1991-04-25
"334",19910426,-0.000438,-0.000538,-9.8e-05,-0.000162,2494218030,500,2495561870,500,379.02,-0.000606,1991-04-26
"335",19910429,-0.013996,-0.01419,-0.014031,-0.014229,2458824420,500,2494218030,500,373.66,-0.014142,1991-04-29
"336",19910430,0.004294,0.004011,0.002319,0.002102,2468691450,500,2458824420,500,375.35,0.004523,1991-04-30
"337",19910501,0.013525,0.013521,0.01102,0.010999,2502069690,500,2468691450,500,380.29,0.013161,1991-05-01
"338",19910502,0.000548,0.00051,0.003434,0.003382,2503346850,500,2502069690,500,380.52,0.000605,1991-05-02
"339",19910503,0.000767,0.000646,0.001068,0.000991,2504965770,500,2503346850,500,380.8,0.000736,1991-05-03
"340",19910506,-0.001623,-0.0023,-0.001905,-0.002325,2499204660,500,2504965770,500,380.08,-0.001891,1991-05-06
"341",19910507,-0.006368,-0.006866,-0.006,-0.00615,2482054560,500,2500361230,500,377.32,-0.007262,1991-05-07
"342",19910508,0.003109,0.003097,0.00531,0.005283,2489741610,500,2482054560,500,378.51,0.003154,1991-05-08
"343",19910509,0.013143,0.012657,0.010529,0.010255,2521255250,500,2489741610,500,383.25,0.012523,1991-05-09
"344",19910510,-0.019361,-0.019538,-0.016192,-0.016288,2471995710,500,2521255250,500,375.74,-0.019596,1991-05-10
"345",19910513,0.00265,0.002361,0.001192,0.000845,2477833020,500,2471995710,500,376.76,0.002715,1991-05-13
"346",19910514,-0.013416,-0.013509,-0.015107,-0.015281,2444360320,500,2477833020,500,371.62,-0.013643,1991-05-14
"347",19910515,-0.008381,-0.008515,-0.008754,-0.008868,2423546390,500,2444360320,500,368.57,-0.008207,1991-05-15
"348",19910516,0.010488,0.010296,0.008741,0.008624,2448500200,500,2423546390,500,372.19,0.009822,1991-05-16
"349",19910517,0.000287,1e-04,0.002391,0.002334,2448745480,500,2448500200,500,372.39,0.000537,1991-05-17
"350",19910520,0.000341,0.000115,-0.002697,-0.002915,2449028090,500,2448745480,500,372.28,-0.000295,1991-05-20
"351",19910521,0.008492,0.008379,0.008535,0.008342,2469549320,500,2449028090,500,375.35,0.008246,1991-05-21
"352",19910522,0.002193,0.002162,0.001923,0.001877,2474534750,500,2469197430,500,376.19,0.002238,1991-05-22
"353",19910523,-0.003169,-0.003175,-0.003417,-0.003428,2466678000,500,2474534750,500,374.97,-0.003243,1991-05-23
"354",19910524,0.007161,0.006869,0.010124,0.009636,2483621930,500,2466678000,500,377.49,0.006721,1991-05-24
"355",19910528,0.011962,0.011641,0.012777,0.012341,2512534090,500,2483621930,500,381.94,0.011788,1991-05-28
"356",19910529,0.002152,0.002123,0.004463,0.004401,2517868990,500,2512534090,500,382.79,0.002225,1991-05-29
"357",19910530,0.010946,0.010907,0.015256,0.01519,2545331000,500,2517868990,500,386.96,0.010894,1991-05-30
"358",19910531,0.007622,0.007439,0.0126,0.012555,2564421530,500,2545331000,500,389.83,0.007417,1991-05-31
"359",19910603,-0.004027,-0.004362,0.001276,0.000923,2553429880,500,2564421530,500,388.06,-0.00454,1991-06-03
"360",19910604,-0.000612,-0.000722,0.002343,0.002136,2551585030,500,2553429880,500,387.74,-0.000825,1991-06-04
"361",19910605,-0.00695,-0.006964,-0.004626,-0.004645,2533815320,500,2551585030,500,385.09,-0.006834,1991-06-05
"362",19910606,-0.003818,-0.003885,-0.004107,-0.004163,2523971220,500,2533815320,500,383.63,-0.003791,1991-06-06
"363",19910607,-0.010521,-0.010536,-0.012164,-0.012179,2497386850,500,2523971220,500,379.43,-0.010948,1991-06-07
"364",19910610,-0.001845,-0.002162,-0.002199,-0.002619,2491986280,500,2497386850,500,378.57,-0.002267,1991-06-10
"365",19910611,0.006298,0.006094,0.005938,0.005882,2507171360,500,2491986280,500,381.05,0.006551,1991-06-11
"366",19910612,-0.011361,-0.011363,-0.014202,-0.014215,2478682920,500,2507171360,500,376.65,-0.011547,1991-06-12
"367",19910613,0.002846,0.00276,0.003346,0.00323,2485523030,500,2478682920,500,377.63,0.002602,1991-06-13
"368",19910614,0.012304,0.012304,0.00995,0.009935,2516115230,500,2485523030,500,382.29,0.01234,1991-06-14
"369",19910617,-0.005206,-0.00524,-0.003808,-0.003843,2502931670,500,2516115230,500,380.13,-0.00565,1991-06-17
"370",19910618,-0.004062,-0.004151,-0.00374,-0.003801,2492541610,500,2502931670,500,378.59,-0.004051,1991-06-18
"371",19910619,-0.009196,-0.0092,-0.010188,-0.010209,2469609700,500,2492541610,500,375.09,-0.009245,1991-06-19
"372",19910620,0.000643,0.000631,-0.001316,-0.001335,2471168570,500,2469609700,500,375.42,0.00088,1991-06-20
"373",19910621,0.006175,0.006175,0.006844,0.006844,2486427630,500,2471168570,500,377.75,0.006206,1991-06-21
"374",19910624,-0.017436,-0.017971,-0.021297,-0.021629,2441742790,500,2486427630,500,370.94,-0.018028,1991-06-24
"375",19910625,-0.000686,-0.000746,-0.002736,-0.002848,2439922030,500,2441742790,500,370.65,-0.000782,1991-06-25
"376",19910626,0.002655,0.002627,0.00042,0.000381,2446330510,500,2439922030,500,371.59,0.002536,1991-06-26
"377",19910627,0.007509,0.007503,0.008231,0.00822,2464686310,500,2446330510,500,374.4,0.007562,1991-06-27
"378",19910628,-0.008599,-0.008873,-0.007846,-0.008023,2450413650,500,2464686310,500,371.16,-0.008654,1991-06-28
"379",19910701,0.018436,0.018397,0.016767,0.016734,2495493870,500,2450413650,500,377.92,0.018213,1991-07-01
"380",19910702,-0.000997,-0.000997,-0.001264,-0.001264,2493005720,500,2495493870,500,377.47,-0.001191,1991-07-02
"381",19910703,-0.010531,-0.010938,-0.01194,-0.012163,2465738010,500,2493005720,500,373.33,-0.010968,1991-07-03
"382",19910705,0.002285,0.002117,0.004165,0.004086,2470958140,500,2465738010,500,374.08,0.002009,1991-07-05
"383",19910708,0.009176,0.009164,0.007644,0.007619,2493600770,500,2470958140,500,377.94,0.010319,1991-07-08
"384",19910709,-0.003565,-0.003662,-0.001604,-0.001711,2484467970,500,2493600770,500,376.11,-0.004842,1991-07-09
"385",19910710,-0.001057,-0.001057,-0.000768,-0.000768,2481840740,500,2484467970,500,375.74,-0.000984,1991-07-10
"386",19910711,0.003328,0.003326,0.002979,0.00297,2490094550,500,2481840740,500,376.97,0.003274,1991-07-11
"387",19910712,0.008391,0.008389,0.008038,0.008026,2510983260,500,2490094550,500,380.25,0.008701,1991-07-12
"388",19910715,0.005626,0.005446,0.006769,0.006652,2524657860,500,2510983260,500,382.39,0.005628,1991-07-15
"389",19910716,-0.002213,-0.002242,0.000644,0.000593,2521739440,500,2524657860,500,381.54,-0.002223,1991-07-16
"390",19910717,-0.000664,-0.000717,0.000307,0.000258,2519932460,500,2521739440,500,381.18,-0.000944,1991-07-17
"391",19910718,0.010663,0.010663,0.010973,0.010973,2546802210,500,2519932460,500,385.37,0.010992,1991-07-18
"392",19910719,-0.002927,-0.002941,-0.003688,-0.003701,2539311770,500,2546802210,500,384.22,-0.002984,1991-07-19
"393",19910722,-0.003437,-0.003511,-0.004657,-0.004746,2530395990,500,2539311770,500,382.88,-0.003488,1991-07-22
"394",19910723,-0.00916,-0.009167,-0.007846,-0.007866,2506848270,500,2530395990,500,379.42,-0.009037,1991-07-23
"395",19910724,-0.001988,-0.002014,-0.003021,-0.003075,2501798790,500,2506848270,500,378.64,-0.002056,1991-07-24
"396",19910725,0.0061,0.006053,0.00393,0.003851,2516943270,500,2501798790,500,380.96,0.006127,1991-07-25
"397",19910726,0.000121,5.7e-05,-0.000341,-0.000463,2517086570,500,2516943270,500,380.93,-7.9e-05,1991-07-26
"398",19910729,0.006041,0.005852,0.002216,0.002095,2531815950,500,2517086570,500,383.15,0.005828,1991-07-29
"399",19910730,0.009347,0.009076,0.009785,0.009555,2554795530,500,2531815950,500,386.69,0.009239,1991-07-30
"400",19910731,0.003024,0.003018,0.003119,0.003089,2562517660,500,2554795530,500,387.81,0.002896,1991-07-31
"401",19910801,-0.001632,-0.001685,-0.002151,-0.00219,2558200760,500,2562517660,500,387.12,-0.001779,1991-08-01
"402",19910802,0.000282,0.000141,7e-05,-1.5e-05,2558567050,500,2558200760,500,387.18,0.000155,1991-08-02
"403",19910805,-0.005198,-0.005565,-0.005312,-0.005738,2544329860,500,2558567050,500,385.06,-0.005475,1991-08-05
"404",19910806,0.014971,0.014475,0.011799,0.011591,2581105990,500,2544329860,500,390.62,0.014439,1991-08-06
"405",19910807,0.000247,-0.000156,0.000624,0.00056,2580702080,500,2581105990,500,390.56,-0.000154,1991-08-07
"406",19910808,-0.002977,-0.003136,-0.002846,-0.002965,2572609260,500,2580702080,500,389.32,-0.003175,1991-08-08
"407",19910809,-0.005075,-0.005407,-0.004755,-0.004988,2558698670,500,2572609260,500,387.12,-0.005651,1991-08-09
"408",19910812,0.002382,0.002104,0.003979,0.003676,2564082850,500,2558698670,500,388.02,0.002325,1991-08-12
"409",19910813,0.004182,0.004139,0.004493,0.004415,2574694990,500,2564082850,500,389.62,0.004123,1991-08-13
"410",19910814,0.001187,0.001042,0.000149,-1.8e-05,2577376740,500,2574694990,500,389.9,0.000719,1991-08-14
"411",19910815,-0.001374,-0.001443,-0.002318,-0.00241,2573656460,500,2577376740,500,389.33,-0.001462,1991-08-15
